,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
19587,50.0,0.0028699999999999,0.517,260094.0,0.561,0.0,0.556,-5.364,0.0351,139.959,0.149,0
47647,63.0,0.309,0.635,223480.0,0.562,2.01e-06,0.11,-8.92,0.168,181.014,0.28800000000000003,0
11086,41.0,0.578,0.611,-1.0,0.425,1.53e-05,0.0603,-11.332,0.0472,120.15,0.654,0
3789,40.0,0.966,0.716,219173.0,0.4039999999999999,0.909,0.107,-13.79,0.0437,96.979,0.565,0
672,29.0,0.00843,0.345,275200.0,0.8959999999999999,0.0312,0.128,-2.695,0.374,75.89699999999999,0.149,0
12690,50.0,0.875,0.653,524093.0,0.368,0.00305,0.0972,-11.567,0.0439,117.161,0.249,0
46289,56.0,0.153,0.731,-1.0,0.488,4.44e-06,0.0634,-7.256,0.0538,93.98100000000001,0.465,0
24138,53.0,0.177,0.655,304693.0,0.429,0.0,0.0643,-12.824000000000002,0.0289,118.73200000000001,0.528,0
22230,48.0,0.174,0.843,305219.0,0.6679999999999999,6.659999999999999e-05,0.0963,-7.2360000000000015,0.0371,125.02799999999999,0.3779999999999999,0
29066,56.0,0.0236,0.705,273810.0,0.584,0.0,0.17600000000000002,-6.397,0.396,71.666,0.35,0
9935,30.0,0.331,0.779,-1.0,0.769,1.43e-06,0.076,-5.78,0.0384,127.96,0.941,0
8454,18.0,0.903,0.47700000000000004,-1.0,0.221,0.852,0.113,-20.078,0.0329,128.154,0.198,0
31832,30.0,0.0021899999999999,0.49700000000000005,128787.0,0.92,0.8140000000000001,0.16,-3.0980000000000003,0.0491,82.87,0.6629999999999999,0
40961,34.0,0.981,0.142,274507.0,0.0526,0.9690000000000001,0.0707,-26.037,0.0402,119.95296059529068,0.0356,0
2969,52.0,0.0117,0.665,413880.0,0.991,0.00392,0.3389999999999999,-6.725,0.256,152.596,0.0676,0
1655,33.0,0.125,0.726,334173.0,0.49700000000000005,0.89,0.10400000000000001,-10.742,0.0433,125.00399999999999,0.4589999999999999,0
3154,38.0,0.637,0.752,553500.0,0.7909999999999999,0.7509999999999999,0.1,-12.4,0.0554,116.00399999999999,0.11,0
17366,46.0,0.129,0.6759999999999999,492267.0,0.35200000000000004,0.28300000000000003,0.11,-10.238999999999999,0.0345,121.43799999999999,0.49200000000000005,0
22034,38.0,0.0133,0.5760000000000001,201347.0,0.8690000000000001,0.0,0.14,-4.624,0.0496,80.98,0.809,0
26921,79.0,0.0149,0.9209999999999999,191252.0,0.467,0.0002379999999999,0.3339999999999999,-8.443,0.11900000000000001,135.995,0.287,0
25153,67.0,0.266,0.3279999999999999,180600.0,0.619,1.95e-06,0.17800000000000002,-7.136,0.282,67.153,0.405,0
27924,68.0,6.0599999999999996e-05,0.451,194227.0,0.815,0.0,0.27,-5.55,0.0368,147.974,0.618,0
13995,48.0,0.6679999999999999,0.54,349980.0,0.48,0.0468,0.599,-10.737,0.0355,86.054,0.243,0
14944,30.0,0.223,0.637,224587.0,0.831,0.402,0.114,-6.372000000000001,0.0298,90.008,0.5329999999999999,0
1219,42.0,0.00798,0.672,522075.0,0.688,0.861,0.1939999999999999,-9.605,0.0375,127.00299999999999,0.8079999999999999,0
19625,70.0,0.0066599999999999,0.494,175093.0,0.9390000000000001,0.0,0.139,-3.127,0.126,177.75099999999998,0.893,0
25626,55.0,0.2269999999999999,0.551,295067.0,0.852,9.84e-06,0.276,-3.446,0.161,147.001,0.436,0
29591,56.0,0.1689999999999999,0.669,329187.0,0.662,0.0,0.345,-7.757999999999999,0.0446,94.531,0.47100000000000003,0
47365,56.0,0.245,0.8759999999999999,127335.0,0.807,0.0,0.125,-4.466,0.18,135.754,0.691,0
33385,26.0,0.0605,0.348,313400.0,0.6759999999999999,0.00118,0.948,-8.054,0.0342,119.95296059529068,0.48200000000000004,0
4277,65.0,0.0207,0.665,192905.0,0.973,0.8390000000000001,0.0381,-2.112,0.26,160.018,0.135,0
13272,45.0,0.0464,0.708,309227.0,0.745,0.873,0.365,-6.961,0.0424,122.016,0.161,0
3375,50.0,0.000225,0.606,281147.0,0.905,0.00199,0.0724,-6.5139999999999985,0.0486,126.79299999999999,0.672,0
44860,30.0,0.973,0.43,533684.0,0.0828,0.609,0.214,-22.039,0.0474,125.09299999999999,0.4589999999999999,0
21310,40.0,0.557,0.531,239730.0,0.4379999999999999,0.000133,0.10400000000000001,-7.955,0.0264,70.99600000000001,0.231,0
7264,48.0,0.00806,0.52,259231.0,0.963,0.000151,0.175,-2.662,0.0498,155.934,0.5670000000000001,0
1812,41.0,0.00976,0.321,-1.0,0.7879999999999999,0.395,0.29,-7.772,0.0289,126.355,0.657,0
32359,35.0,0.0072099999999999,0.551,667973.0,0.531,0.000868,0.135,-9.054,0.0495,82.36,0.546,0
23231,35.0,0.0153,0.55,205559.0,0.7340000000000001,0.0,0.2,-5.72,0.031,74.995,0.5920000000000001,0
22475,41.0,0.17800000000000002,0.7,227159.0,0.679,0.0,0.0787,-7.019,0.1169999999999999,78.817,0.41200000000000003,0
30745,31.0,0.54,0.862,346733.0,0.41200000000000003,0.0,0.0611,-4.877,0.0453,99.964,0.614,0
49363,73.0,0.2319999999999999,0.848,181948.0,0.649,0.0,0.1009999999999999,-6.082999999999998,0.315,118.04,0.629,0
11090,47.0,0.324,0.644,85775.0,0.722,0.892,0.0895,-4.872,0.0787,89.51899999999999,0.769,0
28007,72.0,0.564,0.49200000000000005,164083.0,0.7120000000000001,9.1e-05,0.35700000000000004,-7.278,0.691,137.453,0.23,0
4704,23.0,0.146,0.7440000000000001,161544.0,0.65,0.204,0.2239999999999999,-7.676,0.183,119.95296059529068,0.35700000000000004,0
32149,27.0,0.7020000000000001,0.738,160240.0,0.41100000000000003,0.0086,0.106,-8.988,0.0507,76.005,0.6509999999999999,0
20112,37.0,0.0383,0.594,209877.0,0.735,0.0,0.13,-5.4079999999999995,0.0518,121.947,0.752,0
27585,64.0,0.0507,0.693,184615.0,0.563,0.0021,0.1119999999999999,-8.552999999999999,0.0675,155.96200000000002,0.618,0
429,32.0,0.7829999999999999,0.358,207573.0,0.5489999999999999,0.0286,0.0928,-8.012,0.0766,148.118,0.0854,0
46598,52.0,0.152,0.715,130342.0,0.684,0.0,0.473,-8.138,0.5489999999999999,89.963,0.767,0
2182,22.0,0.0978,0.1889999999999999,139400.0,0.812,0.875,0.18100000000000002,-10.686,0.0436,123.59700000000001,0.276,0
14916,39.0,0.3779999999999999,0.927,195200.0,0.418,2.43e-06,0.1169999999999999,-5.181,0.0454,101.03200000000001,0.9209999999999999,0
48583,47.0,0.45,0.381,67520.0,0.5920000000000001,0.0,0.534,-10.879000000000001,0.289,84.97399999999999,0.6729999999999999,0
24419,42.0,0.6659999999999999,0.6559999999999999,187053.0,0.7070000000000001,0.0,0.17,-3.841,0.0293,126.057,0.473,0
28446,66.0,0.0219,0.733,227027.0,0.66,0.0,0.151,-6.87,0.0436,138.034,0.259,0
24650,36.0,0.0412,0.578,214093.0,0.826,0.000113,0.3429999999999999,-5.042,0.0302,120.98,0.534,0
6354,23.0,0.000136,0.475,271640.0,0.8220000000000001,0.0,0.106,-4.06,0.068,134.776,0.2789999999999999,0
47859,49.0,0.2689999999999999,0.6940000000000001,298600.0,0.895,4.17e-06,0.4,-3.258,0.335,167.97400000000002,0.779,0
811,30.0,0.313,0.616,358387.0,0.4639999999999999,0.9159999999999999,0.109,-17.747,0.0471,177.829,0.113,0
9957,19.0,0.00242,0.396,281640.0,0.986,2.14e-05,0.3379999999999999,-4.843,0.23,169.976,0.14300000000000002,0
46336,53.0,0.14400000000000002,0.726,227187.0,0.616,0.0,0.316,-6.6770000000000005,0.364,82.54799999999999,0.607,0
44143,8.0,0.9540000000000001,0.0843,1617333.0,0.12300000000000001,0.74,0.711,-17.919,0.0396,56.855,0.0446,0
4273,38.0,0.00041600000000000003,0.6940000000000001,128000.0,0.917,0.42200000000000004,0.515,-3.181,0.2189999999999999,150.01,0.526,0
43153,21.0,0.732,0.231,-1.0,0.0406,0.0823,0.605,-29.209,0.0558,75.319,0.1639999999999999,0
15599,47.0,0.23,0.622,196227.0,0.4479999999999999,0.0,0.102,-10.709000000000001,0.0265,119.95296059529068,0.5529999999999999,0
44334,35.0,0.9590000000000001,0.0667,226787.0,0.0338,0.885,0.09,-26.563000000000002,0.0474,119.95296059529068,0.0376,0
43061,12.0,0.991,0.254,106933.0,0.203,0.8859999999999999,0.313,-19.116,0.04,109.666,0.172,0
2893,45.0,0.00126,0.83,180510.0,0.868,0.11,0.124,-4.223,0.159,149.95,0.7020000000000001,0
3707,39.0,0.000672,0.56,219000.0,0.87,0.109,0.129,-3.492,0.0523,160.04399999999998,0.345,0
45253,58.0,0.13,0.8390000000000001,-1.0,0.888,0.000376,0.1159999999999999,-4.181,0.1159999999999999,115.005,0.6,0
28425,54.0,0.149,0.738,257640.0,0.879,0.0,0.102,-4.444,0.245,90.338,0.893,0
34338,21.0,0.988,0.613,-1.0,0.213,0.00128,0.138,-13.443,0.0603,102.223,0.71,0
29561,50.0,0.0506,0.6629999999999999,125747.0,0.738,0.0,0.0894,-6.957999999999998,0.4,184.078,0.544,0
32202,35.0,0.43700000000000006,0.62,184000.0,0.611,0.0288,0.11800000000000001,-10.708,0.0275,93.119,0.6890000000000001,0
9444,19.0,0.386,0.6659999999999999,252493.0,0.841,0.0,0.13,-5.5089999999999995,0.0258,138.029,0.512,0
47275,78.0,0.371,0.5579999999999999,-1.0,0.5589999999999999,7.49e-06,0.109,-9.222000000000001,0.0959,78.558,0.62,0
40990,47.0,0.975,0.36,-1.0,0.366,0.00229,0.375,-11.636,0.0683,80.491,0.386,0
1784,52.0,0.00297,0.3989999999999999,294000.0,0.925,0.799,0.106,-5.45,0.0382,176.00900000000001,0.145,0
14233,46.0,0.000534,0.374,478428.0,0.9259999999999999,0.0117,0.341,-4.947,0.0832,106.315,0.619,0
25303,74.0,0.311,0.644,177000.0,0.501,0.0,0.106,-8.959,0.49200000000000005,129.828,0.17300000000000001,0
48182,72.0,0.536,0.562,375050.0,0.544,0.0,0.17,-5.065,0.369,159.517,0.231,0
42909,27.0,0.665,0.327,-1.0,0.132,0.8320000000000001,0.249,-17.153,0.0413,119.95296059529068,0.21600000000000003,0
11024,38.0,0.193,0.612,394147.0,0.48100000000000004,0.0001189999999999,0.10800000000000001,-7.1579999999999995,0.0288,90.03299999999999,0.467,0
13539,47.0,0.0792,0.73,263533.0,0.5429999999999999,0.5589999999999999,0.11,-8.418,0.0638,166.024,0.7959999999999999,0
16614,60.0,0.0688,0.626,-1.0,0.527,0.00021400000000000002,0.37200000000000005,-9.371,0.109,151.657,0.2269999999999999,0
10369,34.0,0.428,0.512,643545.0,0.64,0.00447,0.693,-12.263,0.0761,159.814,0.41100000000000003,0
30301,38.0,0.0882,0.455,395253.0,0.57,0.000118,0.24600000000000002,-10.118,0.0486,122.83,0.6679999999999999,0
11550,39.0,0.963,0.474,498840.0,0.0431,0.935,0.11,-25.246,0.0396,129.786,0.145,0
19917,55.0,0.000651,0.2,184427.0,0.863,0.0,0.3389999999999999,-3.424,0.0626,93.977,0.4679999999999999,0
44039,30.0,0.726,0.377,213253.0,0.111,0.7070000000000001,0.109,-17.324,0.0588,96.68799999999999,0.1369999999999999,0
11941,45.0,0.935,0.5479999999999999,250760.0,0.115,0.0807,0.16,-18.408,0.034,107.79899999999999,0.15,0
14803,44.0,0.000254,0.3779999999999999,287365.0,0.919,0.899,0.61,-6.234,0.0489,93.045,0.205,0
43143,37.0,0.0106,0.204,137350.0,0.10400000000000001,0.828,0.136,-21.608,0.046,68.32300000000001,0.0323,0
11107,33.0,0.17600000000000002,0.615,264840.0,0.526,0.0128,0.127,-7.502999999999999,0.0284,155.972,0.3829999999999999,0
18246,59.0,0.7040000000000001,0.17800000000000002,-1.0,0.981,7.45e-05,0.8540000000000001,-1.743,0.162,88.21,0.369,0
15633,68.0,0.0125,0.426,166707.0,0.894,0.00041,0.187,-6.699,0.174,108.725,0.63,0
27442,56.0,0.0632,0.705,241947.0,0.75,0.0,0.146,-4.558,0.0522,77.817,0.392,0
25679,60.0,0.121,0.78,229400.0,0.467,0.000134,0.314,-6.645,0.253,96.056,0.312,0
48459,44.0,0.263,0.841,294040.0,0.835,0.0,0.10800000000000001,-6.191,0.308,133.024,0.7020000000000001,0
7431,36.0,0.9,0.6779999999999999,143320.0,0.327,0.158,0.111,-9.072000000000001,0.0288,113.803,0.557,0
29390,56.0,0.0434,0.8,139279.0,0.672,0.0,0.141,-7.925,0.32,76.023,0.871,0
16596,49.0,0.0117,0.562,284093.0,0.8959999999999999,0.0,0.322,-7.974,0.203,93.37799999999999,0.36200000000000004,0
48352,52.0,0.516,0.813,-1.0,0.757,0.0,0.363,-5.358,0.35600000000000004,92.99600000000001,0.6459999999999999,0
41377,56.0,0.993,0.187,350107.0,0.00914,0.934,0.109,-31.230999999999998,0.0362,67.14399999999999,0.0383,0
33216,50.0,0.0749,0.7909999999999999,308373.0,0.535,1.96e-06,0.156,-13.261,0.0355,127.488,0.963,0
12214,36.0,0.8420000000000001,0.324,460613.0,0.153,0.975,0.10800000000000001,-20.82,0.0386,119.95296059529068,0.0367,0
8592,15.0,0.4639999999999999,0.0624,177867.0,0.218,0.941,0.125,-12.529000000000002,0.0416,62.838,0.0298,0
45401,68.0,0.555,0.635,217419.0,0.691,0.0,0.0969999999999999,-4.862,0.258,82.14200000000001,0.638,0
25166,55.0,0.396,0.326,211520.0,0.65,0.0,0.11900000000000001,-9.574,0.1989999999999999,84.461,0.4379999999999999,0
19992,62.0,0.47200000000000003,0.757,200865.0,0.614,0.0,0.161,-6.8279999999999985,0.126,90.523,0.616,0
7029,23.0,0.019,0.519,256560.0,0.875,0.0,0.315,-4.542,0.0406,104.04,0.546,0
40015,37.0,0.995,0.45,85707.0,0.00251,0.9259999999999999,0.0571,-38.718,0.0535,62.44,0.0896,0
26063,50.0,0.00263,0.884,228667.0,0.855,0.0010400000000000001,0.0499,-8.919,0.2269999999999999,99.01799999999999,0.415,0
24631,34.0,0.21100000000000002,0.599,210550.0,0.79,6.74e-06,0.326,-7.155,0.0295,91.029,0.718,0
21916,41.0,0.218,0.7290000000000001,-1.0,0.6659999999999999,0.00032,0.34,-10.212,0.0297,120.296,0.882,0
19308,41.0,0.018000000000000002,0.48200000000000004,172520.0,0.8640000000000001,0.0,0.0743,-4.04,0.0948,185.736,0.7709999999999999,0
22678,53.0,0.015,0.609,216693.0,0.807,0.00123,0.37,-8.286,0.0559,121.76799999999999,0.754,0
26839,51.0,0.0236,0.47,145120.0,0.564,3.89e-06,0.10300000000000001,-9.241,0.21600000000000003,122.111,0.408,0
34222,28.0,0.121,0.365,333867.0,0.6759999999999999,0.701,0.478,-8.7,0.1119999999999999,149.22,0.599,0
22783,56.0,0.6509999999999999,0.665,286067.0,0.37,0.000315,0.073,-16.651,0.035,122.99700000000001,0.519,0
25554,54.0,0.0593,0.608,233147.0,0.863,0.0,0.228,-4.87,0.131,150.029,0.47600000000000003,0
13966,41.0,0.937,0.358,255400.0,0.225,1.34e-06,0.0867,-8.217,0.0347,119.95296059529068,0.48700000000000004,0
17291,45.0,0.784,0.56,214945.0,0.204,0.0,0.109,-15.395,0.0448,120.13799999999999,0.282,0
45960,50.0,0.127,0.4579999999999999,202307.0,0.805,0.0,0.664,-5.465,0.16,143.755,0.282,0
48447,63.0,0.0015199999999999,0.648,278067.0,0.622,5.9699999999999994e-05,0.109,-6.063,0.0428,88.684,0.51,0
31854,61.0,0.491,0.545,288053.0,0.467,0.175,0.0805,-10.862,0.0305,113.713,0.444,0
11997,34.0,0.00477,0.758,231224.0,0.479,0.872,0.107,-6.791,0.0868,92.00299999999999,0.652,0
30588,32.0,0.00938,0.495,200360.0,0.7859999999999999,0.007520000000000001,0.107,-10.51,0.035,142.266,0.696,0
20820,62.0,0.039,0.485,184920.0,0.701,0.0,0.0977,-3.807,0.0288,151.94799999999998,0.613,0
7321,29.0,0.301,0.511,295987.0,0.6990000000000001,0.0,0.0884,-4.485,0.037000000000000005,119.95296059529068,0.496,0
17531,39.0,0.261,0.486,209160.0,0.512,0.0186,0.121,-7.6370000000000005,0.0327,65.145,0.321,0
30587,32.0,0.0007440000000000001,0.47100000000000003,228520.0,0.9440000000000001,0.000587,0.193,-4.673,0.0686,94.414,0.763,0
314,37.0,0.3329999999999999,0.7929999999999999,509107.0,0.479,0.907,0.0279,-10.759,0.0822,95.99,0.645,0
3455,44.0,0.71,0.627,370453.0,0.496,0.831,0.3429999999999999,-11.866,0.0396,95.0,0.0801,0
14092,40.0,0.7020000000000001,0.674,246693.0,0.528,1.63e-05,0.0799,-6.939,0.045,88.105,0.955,0
14505,38.0,0.3279999999999999,0.444,337017.0,0.54,0.0127,0.08,-11.003,0.21600000000000003,119.95296059529068,0.287,0
26112,50.0,0.188,0.7659999999999999,261176.0,0.526,0.0,0.0744,-6.228,0.233,136.105,0.568,0
32394,34.0,0.551,0.301,260200.0,0.7390000000000001,3.86e-05,0.11,-7.615,0.043,90.96,0.595,0
13458,30.0,0.747,0.21600000000000003,212160.0,0.389,0.904,0.513,-11.300999999999998,0.038,163.16299999999998,0.155,0
19293,46.0,0.866,0.47,320520.0,0.22,1.07e-06,0.113,-11.727,0.043,156.109,0.349,0
15838,44.0,0.000354,0.272,204402.0,0.9079999999999999,0.0362,0.18,-7.928,0.10300000000000001,160.91299999999998,0.38,0
31297,30.0,0.0618,0.389,160440.0,0.8290000000000001,0.00125,0.168,-5.58,0.15,122.051,0.435,0
43647,31.0,1.1400000000000001e-05,0.294,253947.0,0.9209999999999999,8.04e-05,0.0802,-4.165,0.0807,184.78,0.24100000000000002,0
6407,11.0,0.929,0.563,142573.0,0.252,6.11e-05,0.126,-10.690999999999999,0.0287,111.721,0.0792,0
43238,47.0,0.8029999999999999,0.193,251173.0,0.007090000000000001,0.20800000000000002,0.0981,-33.602,0.0436,94.681,0.037000000000000005,0
4193,36.0,0.42,0.52,575933.0,0.479,0.779,0.0942,-8.389,0.0278,90.01100000000001,0.1689999999999999,0
11034,36.0,0.48100000000000004,0.718,285533.0,0.5479999999999999,0.857,0.0892,-11.204,0.0316,109.96,0.629,0
47667,50.0,0.00555,0.74,184490.0,0.49700000000000005,0.0,0.3339999999999999,-5.309,0.152,147.026,0.067,0
5504,16.0,0.868,0.5770000000000001,343467.0,0.491,0.9309999999999999,0.0842,-7.412000000000001,0.063,124.557,0.389,0
30629,34.0,3.23e-06,0.275,144600.0,0.958,0.9590000000000001,0.315,-9.171,0.0408,99.993,0.727,0
31430,42.0,0.4579999999999999,0.368,-1.0,0.395,3.66e-05,0.14,-14.067,0.0296,101.564,0.466,0
42423,44.0,0.9309999999999999,0.221,184169.0,0.09300000000000001,0.9570000000000001,0.0757,-23.238000000000003,0.0367,102.96,0.127,0
25340,52.0,0.0178,0.878,251667.0,0.6509999999999999,0.0,0.0408,-8.074,0.252,92.02799999999999,0.102,0
28102,58.0,0.335,0.792,230600.0,0.8079999999999999,0.0,0.2689999999999999,-4.1560000000000015,0.0963,92.064,0.7090000000000001,0
18144,51.0,0.0378,0.5489999999999999,177000.0,0.888,7.22e-06,0.156,-3.68,0.0291,104.976,0.386,0
32950,36.0,0.847,0.465,131200.0,0.431,0.0,0.36,-10.847000000000001,0.0304,93.98100000000001,0.74,0
25145,59.0,0.0193,0.691,305680.0,0.96,0.0,0.0626,-1.6159999999999999,0.198,157.02,0.645,0
23534,46.0,0.0217,0.57,232880.0,0.6,0.0,0.0957,-11.618,0.039,143.861,0.611,0
17816,54.0,0.2319999999999999,0.499,335893.0,0.816,0.0,0.105,-3.9130000000000003,0.0358,82.01700000000001,0.275,0
48760,81.0,0.387,0.836,-1.0,0.621,9.159999999999999e-05,0.10400000000000001,-4.685,0.0892,101.995,0.762,0
7776,28.0,0.935,0.294,37027.0,0.349,0.581,0.158,-17.519000000000002,0.0475,155.418,0.0298,0
2004,21.0,0.614,0.7170000000000001,89958.0,0.433,0.764,0.10800000000000001,-10.354000000000001,0.146,80.038,0.546,0
49940,48.0,0.198,0.741,194581.0,0.556,0.0597,0.126,-8.28,0.046,129.53799999999998,0.2,0
11281,43.0,0.163,0.81,350467.0,0.59,0.06,0.0961,-7.421,0.047,120.01700000000001,0.662,0
29298,56.0,0.298,0.632,180000.0,0.742,0.0,0.433,-7.041,0.0846,160.037,0.657,0
16359,54.0,0.00535,0.413,231368.0,0.885,1.97e-06,0.166,-7.695,0.0777,113.807,0.21100000000000002,0
31453,26.0,0.168,0.29100000000000004,541640.0,0.937,0.47,0.86,-7.032,0.10300000000000001,153.32399999999998,0.42700000000000005,0
48523,52.0,0.0031,0.769,195347.0,0.601,0.0,0.272,-8.402000000000001,0.171,168.99599999999998,0.4479999999999999,0
20124,55.0,0.349,0.446,245693.0,0.519,0.00599,0.249,-7.585,0.0274,151.267,0.3829999999999999,0
12945,37.0,0.904,0.547,374093.0,0.1159999999999999,0.848,0.107,-21.945999999999998,0.0354,105.115,0.344,0
30469,28.0,0.0298,0.489,241680.0,0.746,0.21,0.0997,-7.0729999999999995,0.0431,166.597,0.866,0
17163,55.0,0.0312,0.473,312280.0,0.691,0.00404,0.147,-7.984,0.0248,82.118,0.42100000000000004,0
12893,37.0,0.988,0.6679999999999999,205640.0,0.243,0.0296,0.10800000000000001,-11.664000000000001,0.0541,74.258,0.6679999999999999,0
3858,49.0,0.32,0.601,229520.0,0.5579999999999999,0.375,0.0732,-8.353,0.0441,92.948,0.41600000000000004,0
28598,65.0,0.723,0.7140000000000001,-1.0,0.3429999999999999,5.48e-06,0.102,-7.641,0.38,72.348,0.37200000000000005,0
2817,47.0,0.111,0.69,268138.0,0.74,0.807,0.0899,-5.5089999999999995,0.0741,144.935,0.363,0
25545,60.0,0.10300000000000001,0.401,60000.0,0.532,0.0,0.478,-11.554,0.508,84.777,0.413,0
26511,48.0,0.3339999999999999,0.768,192923.0,0.7659999999999999,0.0,0.115,-3.697,0.0891,129.985,0.6759999999999999,0
17784,48.0,0.0169,0.42,400711.0,0.752,0.0214,0.1169999999999999,-5.002,0.0386,111.105,0.461,0
13863,41.0,0.644,0.823,236533.0,0.8140000000000001,0.687,0.1169999999999999,-5.6110000000000015,0.177,102.619,0.649,0
1444,25.0,0.0161,0.815,149647.0,0.6659999999999999,0.552,0.0745,-5.995,0.2269999999999999,119.95296059529068,0.483,0
5382,23.0,0.0096099999999999,0.514,262253.0,0.523,0.778,0.14,-6.601,0.1169999999999999,143.844,0.444,0
18192,54.0,5.45e-05,0.483,250128.0,0.9620000000000001,9.61e-06,0.273,-2.93,0.107,88.00299999999999,0.4589999999999999,0
30184,39.0,0.00351,0.534,287033.0,0.653,0.0205,0.254,-7.358,0.0314,155.69299999999998,0.434,0
13114,38.0,0.992,0.379,239640.0,0.2789999999999999,0.907,0.107,-12.694,0.0339,89.91799999999999,0.293,0
23947,42.0,0.48,0.65,204533.0,0.7909999999999999,0.0,0.16,-4.397,0.0331,93.992,0.8959999999999999,0
33781,41.0,0.0873,0.364,187853.0,0.845,1.4e-06,0.0843,-4.115,0.0571,130.02200000000002,0.428,0
14054,30.0,0.0303,0.813,245040.0,0.767,0.887,0.0467,-7.1770000000000005,0.0375,119.95296059529068,0.877,0
399,46.0,0.281,0.498,-1.0,0.7240000000000001,6.75e-06,0.157,-5.142,0.0892,145.908,0.384,0
48321,54.0,0.517,0.589,217920.0,0.616,9.33e-06,0.12300000000000001,-3.4010000000000002,0.0987,83.93700000000001,0.305,0
34918,41.0,0.885,0.4539999999999999,264667.0,0.20600000000000002,0.00010800000000000001,0.067,-14.855,0.0333,167.169,0.336,0
2111,54.0,0.0005639999999999,0.635,325385.0,0.7559999999999999,0.868,0.11,-9.421,0.0381,129.998,0.106,0
25261,63.0,0.0129,0.826,130909.0,0.914,0.0,0.0787,-2.925,0.266,93.53200000000001,0.687,0
48840,48.0,0.131,0.8859999999999999,256000.0,0.503,0.000692,0.10400000000000001,-7.189,0.0437,119.95296059529068,0.55,0
27204,62.0,0.0027300000000000002,0.449,210707.0,0.971,0.0,0.141,-3.66,0.0476,144.031,0.414,0
5181,41.0,0.703,0.546,418027.0,0.34,0.0,0.0975,-8.161,0.026000000000000002,78.31,0.325,0
23520,41.0,0.0282,0.61,224341.0,0.774,0.0,0.111,-5.159,0.0289,82.993,0.695,0
30182,34.0,0.0267,0.519,408920.0,0.48200000000000004,0.00787,0.337,-6.85,0.0305,125.844,0.152,0
9728,31.0,0.7390000000000001,0.565,260467.0,0.3929999999999999,0.0008449999999999,0.14300000000000002,-9.309,0.0244,75.53699999999999,0.2289999999999999,0
46753,54.0,0.2289999999999999,0.862,148747.0,0.598,0.0030399999999999,0.135,-6.667000000000002,0.0612,141.934,0.561,0
33984,28.0,0.42200000000000004,0.585,232400.0,0.726,0.0235,0.332,-12.614,0.0549,126.105,0.884,0
18340,40.0,0.00851,0.5489999999999999,199240.0,0.895,1.12e-06,0.131,-7.145,0.0445,134.595,0.95,0
20602,50.0,0.0571,0.6809999999999999,-1.0,0.747,2.12e-06,0.171,-5.731,0.0329,106.977,0.282,0
23886,49.0,0.0121,0.3,181333.0,0.965,0.000742,0.687,-6.724,0.0429,178.963,0.7929999999999999,0
11849,53.0,0.985,0.336,190400.0,0.0619,0.8909999999999999,0.11,-20.494,0.0363,60.705,0.1969999999999999,0
47738,48.0,0.495,0.95,190240.0,0.3429999999999999,0.0,0.0805,-9.418,0.508,124.051,0.564,0
19530,50.0,0.000571,0.183,-1.0,0.9840000000000001,1.84e-05,0.28800000000000003,-2.654,0.18600000000000003,182.41,0.36,0
20912,48.0,0.951,0.498,193787.0,0.0969,0.0,0.105,-16.482,0.0435,144.077,0.39,0
21611,39.0,0.152,0.5720000000000001,235416.0,0.826,0.0,0.113,-5.167000000000002,0.132,167.988,0.408,0
47894,48.0,0.203,0.6729999999999999,212907.0,0.838,8.8e-06,0.105,-5.9220000000000015,0.314,168.114,0.872,0
8057,37.0,0.0266,0.491,324100.0,0.943,0.0,0.21,-3.0460000000000003,0.0354,92.48299999999999,0.396,0
14815,42.0,0.0614,0.643,370160.0,0.643,0.711,0.11900000000000001,-8.081,0.027000000000000003,102.0,0.436,0
46442,70.0,0.201,0.617,225800.0,0.779,0.0,0.1169999999999999,-5.084,0.287,83.33200000000001,0.887,0
16145,59.0,0.000813,0.653,309573.0,0.708,0.0197,0.0764,-9.367,0.0263,100.698,0.8909999999999999,0
42014,33.0,0.978,0.434,208147.0,0.0867,0.86,0.40700000000000003,-22.613000000000003,0.0527,79.847,0.82,0
13047,45.0,0.34700000000000003,0.741,289800.0,0.7240000000000001,0.0325,0.305,-4.6739999999999995,0.0402,91.01700000000001,0.607,0
48013,54.0,0.20600000000000002,0.501,247202.0,0.903,0.0,0.155,-4.327,0.12,131.957,0.43200000000000005,0
10476,35.0,0.000612,0.292,301613.0,0.97,0.4029999999999999,0.308,-3.615,0.132,109.8,0.35100000000000003,0
32891,36.0,0.139,0.635,249147.0,0.47600000000000003,5.9699999999999994e-05,0.10300000000000001,-10.440999999999999,0.0721,88.053,0.522,0
20404,39.0,0.81,0.478,213667.0,0.395,0.0,0.34600000000000003,-11.674000000000001,0.0306,136.467,0.616,0
34558,33.0,0.1369999999999999,0.47200000000000003,220187.0,0.815,5.0600000000000003e-05,0.261,-9.725,0.0478,131.547,0.593,0
29807,53.0,0.00216,0.474,132733.0,0.9940000000000001,0.126,0.314,-1.8840000000000001,0.10300000000000001,171.433,0.847,0
9722,20.0,0.000918,0.1669999999999999,-1.0,0.461,0.7929999999999999,0.113,-10.65,0.0331,87.03,0.10300000000000001,0
